IDENTIFIER	BINCODE	BinName	TrivialName
at5g01980	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
at4g29140	GMM:34.16	transport.ABC transporters and multidrug resistance systems	35.2
at3g52160	GMM:11.1.10	lipid metabolism.FA synthesis and FA elongation.beta ketoacyl CoA synthase	KCS15
at1g58766	35.2	35.2	35.2
at4g04100	GMM:28.1.1.5	DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase	35.2
at5g14730	35.2	35.2	35.2
at1g10310	GMM:26.22	misc.short chain dehydrogenase/reductase (SDR)	35.2
at1g52695	GMM:11.9.3.2	lipid metabolism.lipid degradation.lysophospholipases.carboxylesterase	35.2
at3g60286	35.2	35.2	35.2
at5g19370	GMM:26.23	misc.rhodanese	35.2
at3g58100	GMM:26.4	"misc.beta 1,3 glucan hydrolases"	PDCB5
at2g39725	35.2	35.2	35.2
at3g15860	35.2	35.2	35.2
at1g80860	35.2	35.2	ATPLMT
at5g20680	35.2	35.2	TBL16
at3g49670	GMM:33.99	development.unspecified	BAM2
at4g08395	35.2	35.2	35.2
at1g43850	GMM:27.3.99;GMM:27.3.11	RNA.regulation of transcription.unclassified;RNA.regulation of transcription.C2H2 zinc finger family	SEU
at3g50840	GMM:30.11	signalling.light	35.2
at1g15240	35.2	35.2	35.2
at3g53510	GMM:34.16	transport.ABC transporters and multidrug resistance systems	35.2
at4g35500	GMM:29.4	protein.postranslational modification	35.2
at2g25312	35.2	35.2	35.2
at3g03730	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at4g07410	GMM:30.5	signalling.G-proteins	35.2
at5g40920	GMM:20.1	stress.biotic	35.2
at2g39670	GMM:29.2.2.3.3	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.methylotransferases	35.2
at2g11550	GMM:28.1.1.5	DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase	35.2
at3g25970	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at1g43444	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at4g32260	GMM:1.1.4.9	PS.lightreaction.ATP synthase.subunit B (ATPX)	35.2
at5g65990	GMM:34.3	transport.amino acids	35.2
at3g44010	GMM:29.2.1.2.1.29	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S29	35.2
at3g42940	35.2	35.2	35.2
at3g49307	35.2	35.2	35.2
at1g49560	GMM:27.3.20	RNA.regulation of transcription.G2-like transcription factor family (GARP)	35.2
at3g26730	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
at5g03204	35.2	35.2	35.2
at3g31350	35.2	35.2	35.2
at2g43470	35.2	35.2	35.2
at1g42396	35.2	35.2	35.2
at4g07440	GMM:28.1	DNA.synthesis/chromatin structure	35.2
at5g67530	GMM:31.3.1	cell.cycle.peptidylprolyl isomerase	PUB49
at5g03140	GMM:29.4	protein.postranslational modification	35.2
at1g20270	GMM:26.7	"misc.oxidases - copper, flavone etc"	35.2
at2g16660	GMM:33.99	development.unspecified	35.2
at4g02960	GMM:28.1	DNA.synthesis/chromatin structure	35.2
at1g57460	GMM:29.2.7.1.19	protein.synthesis.transfer RNA.nucleus.tRNA-Tyr	35.2
at3g08030	35.2	35.2	35.2
at2g14810	35.2	35.2	35.2
at2g24110	GMM:29.2.1.2.1.11	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S11	35.2
at5g59050	35.2	35.2	35.2
at3g13760	GMM:35.1.26	not assigned.no ontology.DC1 domain containing protein	35.2
at2g14605	GMM:28.1.1.3	DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon	35.2
at5g44380	GMM:26.8	"misc.nitrilases, nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases"	35.2
at4g08691	35.2	35.2	35.2
at5g55740	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	CRR21
at3g59660	GMM:35.1.19	not assigned.no ontology.C2 domain-containing protein	35.2
at5g59540	GMM:17.5.1	hormone metabolism.ethylene.synthesis-degradation	35.2
at5g13640	GMM:11.8.10	"lipid metabolism.exotics (steroids, squalene etc).phosphatidylcholine-sterol O-acyltransferase"	ATPDAT
at4g29290	35.2	35.2	LCR26
at5g51420	GMM:16.7	secondary metabolism.wax	35.2
at5g17070	35.2	35.2	35.2
at5g13210	35.2	35.2	35.2
at1g51035	35.2	35.2	35.2
at3g21720	GMM:6.9	gluconeogenesis / glyoxylate cycle.isocitrate lyase	ICL
at5g52870	35.2	35.2	35.2
at5g20610	35.2	35.2	35.2
at5g08670	GMM:9.9	mitochondrial electron transport / ATP synthesis.F1-ATPase	35.2
at5g33258	35.2	35.2	35.2
at1g02980	GMM:29.5.11.4.3.3	protein.degradation.ubiquitin.E3.SCF.cullin	ATCUL2
at1g70290	GMM:3.2.3	minor CHO metabolism.trehalose.potential TPS/TPP	ATTPSC
at1g14470	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at1g57800	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	ORTH3
at3g14452	35.2	35.2	35.2
at1g49510	GMM:33.99	development.unspecified	emb1273
at2g41650	35.2	35.2	35.2
at1g49080	35.2	35.2	35.2
at4g27670	GMM:20.2.1	stress.abiotic.heat	HSP21
at2g24570	GMM:27.3.32	RNA.regulation of transcription.WRKY domain transcription factor family	ATWRKY17
at5g45810	GMM:29.4	protein.postranslational modification	CIPK19
at1g03880	GMM:33.1	development.storage proteins	CRB
at3g06750	GMM:35.1.41	not assigned.no ontology.hydroxyproline rich proteins	35.2
at3g56510	GMM:29.2.2.3.99;GMM:27.3.51	"protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.misc;RNA.regulation of transcription.general transcription, TBP-binding protein"	35.2
at5g52370	35.2	35.2	35.2
at1g76680	GMM:17.7.1.5	hormone metabolism.jasmonate.synthesis-degradation.12-oxophytodienoate reductase 3	OPR1
at1g41920	35.2	35.2	35.2
at5g54330	35.2	35.2	35.2
at1g56340	GMM:30.3	signalling.calcium	CRT1a
at3g29205	GMM:28.1.1.2	DNA.synthesis/chromatin structure.retrotransposon/transposase.non-LTR retrotransposon	35.2
at4g34640	GMM:11.8.8	"lipid metabolism.exotics (steroids, squalene etc).squalene synthase"	ERG9
at4g22540	GMM:31.4	cell.vesicle transport	ORP2A
at3g04997	35.2	35.2	35.2
at4g00690	GMM:29.5.3	protein.degradation.cysteine protease	ULP1B
at1g60980	GMM:17.6.1.11	hormone metabolism.gibberelin.synthesis-degradation.GA20 oxidase	ATGA20OX4
at1g66410	GMM:30.3	signalling.calcium	CAM4
at4g14260	35.2	35.2	35.2
at3g13150	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at2g23321	35.2	35.2	35.2
at4g16150	GMM:27.3.39	RNA.regulation of transcription.AtSR transcription factor family	35.2
at1g19160	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at1g55890	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at4g18780	GMM:10.2.1	cell wall.cellulose synthesis.cellulose synthase	IRX1
at2g38920	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
at1g73602	35.2	35.2	CPuORF32
at2g24915	GMM:27.3.83	RNA.regulation of transcription.GRF zinc finger family	35.2
at4g25350	GMM:34.7	transport.phosphate	SHB1
at5g42265	35.2	35.2	35.2
at3g50350	35.2	35.2	35.2
at3g03828	35.2	35.2	35.2
at1g43770	GMM:27.3.63	RNA.regulation of transcription.PHD finger transcription factor	35.2
at3g47180	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
at2g04260	35.2	35.2	35.2
at3g24230	GMM:10.6.3	cell wall.degradation.pectate lyases and polygalacturonases	35.2
at5g52547	35.2	35.2	35.2
at3g56085	GMM:29.2.7.1.12	protein.synthesis.transfer RNA.nucleus.tRNA-Lys	35.2
at1g30700	GMM:26.8	"misc.nitrilases, nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases"	35.2
at3g18470	35.2	35.2	35.2
at1g32890	GMM:28.1.1.2	DNA.synthesis/chromatin structure.retrotransposon/transposase.non-LTR retrotransposon	35.2
at1g40081	35.2	35.2	35.2
at5g56730	GMM:29.5.7	protein.degradation.metalloprotease	35.2
at1g17220	GMM:29.2.3	protein.synthesis.initiation	FUG1
at1g15850	GMM:31.2	cell.division	35.2
at1g62970	GMM:20.2.1	stress.abiotic.heat	35.2
at1g67010	GMM:30.2.99	signalling.receptor kinases.misc	35.2
at5g66560	GMM:30.11	signalling.light	35.2
at1g09240	GMM:15.2	"metal handling.binding, chelation and storage"	NAS3
at4g35620	GMM:31.2	cell.division	CYCB2;2
at2g05110	GMM:28.1.1.2	DNA.synthesis/chromatin structure.retrotransposon/transposase.non-LTR retrotransposon	35.2
at1g69325	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
at5g06520	GMM:27.1	RNA.processing	35.2
at5g50750	GMM:10.5.5	cell wall.cell wall proteins.RGP	RGP4
at4g10960	GMM:10.1.2	cell wall.precursor synthesis.UGE	UGE5
at3g25610	GMM:34.1	transport.p- and v-ATPases	35.2
at4g34200	GMM:13.1.5.1.1	amino acid metabolism.synthesis.serine-glycine-cysteine group.serine.phosphoglycerate dehydrogenase	EDA9
at3g30720	GMM:2.1.2	major CHO metabolism.synthesis.starch	QQS
at3g13540	GMM:27.3.25	RNA.regulation of transcription.MYB domain transcription factor family	ATMYB5
at1g23040	GMM:35.1.41	not assigned.no ontology.hydroxyproline rich proteins	35.2
at4g06558	GMM:28.1.1.5	DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase	35.2
at5g66900	GMM:20.1.7	stress.biotic.PR-proteins	35.2
at1g01590	GMM:15.1	metal handling.acquisition	ATFRO1
at1g21065	35.2	35.2	35.2
at2g16860	35.2	35.2	35.2
at2g30730	GMM:29.4.1.58	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VIII	35.2
at1g06540	35.2	35.2	35.2
at3g23950	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at5g51820	GMM:4.2.2	glycolysis.plastid branch.phosphoglucomutase (PGM)	PGM
at1g06570	GMM:16.1.3.1	secondary metabolism.isoprenoids.tocopherol biosynthesis.hydroxyphenylpyruvate dioxygenase	HPD
at3g44735	GMM:33.99	development.unspecified	PSK1
at4g19185	35.2	35.2	35.2
at1g48280	GMM:35.1.41	not assigned.no ontology.hydroxyproline rich proteins	35.2
at5g28340	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at2g13463	35.2	35.2	35.2
at4g08949	35.2	35.2	35.2
at2g36930	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
at1g64610	35.2	35.2	35.2
at2g19825	35.2	35.2	35.2
at3g18310	35.2	35.2	35.2
at4g30080	GMM:27.3.4	RNA.regulation of transcription.auxin response transcription factor family (ARF)	ARF16
at2g31370	GMM:27.3.35	RNA.regulation of transcription.bZIP transcription factor family	35.2
at1g04040	GMM:26.13	misc.acid and other phosphatases	35.2
at1g42695	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at5g62860	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at2g40690	GMM:11.5.2	lipid metabolism.glycerol metabolism.glycerol-3-phosphate dehydrogenase (NAD+)	SFD1
at4g09060	35.2	35.2	35.2
at1g58080	GMM:13.1.7.1	amino acid metabolism.synthesis.histidine.ATP phosphoribosyltransferase	ATATP-PRT1
at3g54802	35.2	35.2	35.2
at1g78060	GMM:10.6.2	cell wall.degradation.mannan-xylose-arabinose-fucose	35.2
at1g78200	GMM:29.4	protein.postranslational modification	35.2
at1g77682	35.2	35.2	35.2
at1g26450	GMM:26.4	"misc.beta 1,3 glucan hydrolases"	35.2
at3g04790	GMM:1.3.10;GMM:7.2.4	PS.calvin cycle.Rib5P Isomerase;OPP.non-reductive PP.ribose 5-phosphate isomerase	35.2
at3g27840	GMM:29.2.1.1.1.2.12	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L12	RPL12-B
at1g43723	35.2	35.2	35.2
at1g67180	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
atcg01220	GMM:29.2.7.2.20	protein.synthesis.transfer RNA.plastid.tRNA-Val	35.2
at3g45340	GMM:28.1.1.7	DNA.synthesis/chromatin structure.retrotransposon/transposase.mutator-like transposase	35.2
at1g25055	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at3g50770	GMM:30.3	signalling.calcium	CML41
at5g32569	35.2	35.2	35.2
at3g53070	GMM:26.3	"misc.gluco-, galacto- and mannosidases"	35.2
at2g07704	GMM:28.1.1.3	DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon	35.2
at3g30396	GMM:28.1.1.5	DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase	35.2
at2g41250	35.2	35.2	35.2
at1g55210	GMM:20.1.7	stress.biotic.PR-proteins	35.2
at1g79510	35.2	35.2	35.2
at3g41761	GMM:32	"micro RNA, natural antisense etc"	35.2
at3g27328	35.2	35.2	35.2
at4g14965	GMM:21.2	redox.ascorbate and glutathione	AtMAPR4
at4g15690	GMM:21.4	redox.glutaredoxins	35.2
at5g22440	GMM:29.2.1.2.2.510	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L10A	35.2
at4g18257	35.2	35.2	35.2
at4g22010	GMM:26.7	"misc.oxidases - copper, flavone etc"	sks4
at2g21760	GMM:29.2.7.1.11	protein.synthesis.transfer RNA.nucleus.tRNA-Leu	35.2
at5g06790	35.2	35.2	35.2
at1g36942	35.2	35.2	35.2
at2g10890	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at2g06450	GMM:28.1.1.7	DNA.synthesis/chromatin structure.retrotransposon/transposase.mutator-like transposase	35.2
at1g73280	GMM:29.5.5	protein.degradation.serine protease	scpl3
at4g38510	GMM:34.1.1.1	transport.p- and v-ATPases.H+-transporting two-sector ATPase.subunit B	35.2
at5g37280	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
at4g08105	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at3g13525	GMM:29.2.2.3.2	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.snoRNAs	35.2
at4g24460	35.2	35.2	CLT2
at4g00895	GMM:1.1.4.7	PS.lightreaction.ATP synthase.delta chain	35.2
at4g22840	GMM:34.14	transport.unspecified cations	35.2
at1g50430	GMM:17.3.1.2.7	hormone metabolism.brassinosteroid.synthesis-degradation.sterols.DWF5	PA
at2g41070	GMM:27.3.35	RNA.regulation of transcription.bZIP transcription factor family	EEL
at5g34851	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at4g16450	35.2	35.2	35.2
at2g43780	35.2	35.2	35.2
at4g34970	GMM:31.1	cell.organisation	ADF9
at4g11610	GMM:13.1.6.5	amino acid metabolism.synthesis.aromatic aa.tryptophan	35.2
at1g13890	GMM:29.3.4.99	protein.targeting.secretory pathway.unspecified	SNAP30
at2g47970	35.2	35.2	35.2
at4g14225	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
at2g31620	GMM:30.2.99	signalling.receptor kinases.misc	35.2
at5g46670	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
at4g22753	GMM:11.8.2	"lipid metabolism.exotics (steroids, squalene etc).methylsterol monooxygenase"	ATSMO1-3
at3g28260	35.2	35.2	35.2
at1g50650	35.2	35.2	35.2
at3g07115	GMM:29.2.7.1.16	protein.synthesis.transfer RNA.nucleus.tRNA-Ser	35.2
at5g06750	GMM:29.4	protein.postranslational modification	35.2
at1g80970	35.2	35.2	35.2
at3g21945	GMM:30.2.99	signalling.receptor kinases.misc	35.2
at3g62600	GMM:20.2.1	stress.abiotic.heat	ERDJ3B
at3g52030	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at2g21830	GMM:35.1.26	not assigned.no ontology.DC1 domain containing protein	35.2
at3g52480	35.2	35.2	35.2
at3g45320	35.2	35.2	35.2
at5g04180	GMM:8.3	TCA / organic transformation.carbonic anhydrases	ATACA3
at4g32120	GMM:26.2	misc.UDP glucosyl and glucoronyl transferases	35.2
at4g11010	GMM:23.4.10	nucleotide metabolism.phosphotransfer and pyrophosphatases.nucleoside diphosphate kinase	NDPK3
at3g17890	35.2	35.2	35.2
at5g61400	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at3g26511	35.2	35.2	35.2
at5g43603	GMM:32	"micro RNA, natural antisense etc"	35.2
at4g09870	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at1g21730	GMM:31.1	cell.organisation	35.2
at5g66675	35.2	35.2	35.2
at1g07490	GMM:33.99	development.unspecified	DVL9
at5g20760	35.2	35.2	35.2
at2g04320	35.2	35.2	35.2
at1g55240	35.2	35.2	35.2
at5g50200	GMM:34.4	transport.nitrate	WR3
at1g02180	GMM:1.1.5.2	PS.lightreaction.other electron carrier (ox/red).ferredoxin	35.2
at5g35065	GMM:28.1.1.3	DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon	35.2
at1g32700	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
at2g07220	35.2	35.2	35.2
at1g56500	35.2	35.2	35.2
at5g20620	GMM:29.5.11.1	protein.degradation.ubiquitin.ubiquitin	UBQ4
at5g18750	GMM:20.2.1	stress.abiotic.heat	35.2
at5g35480	35.2	35.2	35.2
at2g39851	35.2	35.2	35.2
at1g02880	GMM:18.2.1	Co-factor and vitamine metabolism.thiamine.thiamine diphosphokinase	TPK1
at1g37113	35.2	35.2	35.2
at3g14250	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
at3g09940	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	MDAR2
at4g11030	GMM:11.1.9	lipid metabolism.FA synthesis and FA elongation.long chain fatty acid CoA ligase	35.2
at5g12000	GMM:29.4.1.59	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase IX	35.2
at5g67265	35.2	35.2	35.2
at3g17190	35.2	35.2	35.2
at2g07713	35.2	35.2	35.2
at3g45550	GMM:28.1.1.2	DNA.synthesis/chromatin structure.retrotransposon/transposase.non-LTR retrotransposon	35.2
at1g24260	GMM:27.3.24	RNA.regulation of transcription.MADS box transcription factor family	AGL9
at3g16860	GMM:10.2.2	cell wall.cellulose synthesis.COBRA	COBL8
at3g05630	GMM:11.9.3.1	lipid metabolism.lipid degradation.lysophospholipases.phospholipase D	PLDZETA2
at4g08098	35.2	35.2	35.2
at3g54750	35.2	35.2	35.2
at1g01780	GMM:33.99	development.unspecified	35.2
at3g43840	35.2	35.2	35.2
at3g22750	GMM:29.4	protein.postranslational modification	35.2
at1g75950	GMM:29.5.11.4.3.1	protein.degradation.ubiquitin.E3.SCF.SKP	ASK1
at3g25795	GMM:32	"micro RNA, natural antisense etc"	35.2
at3g63230	35.2	35.2	35.2
at5g36340	35.2	35.2	35.2
at1g49070	GMM:28.1.1.5	DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase	35.2
at5g03940	GMM:29.3.3	protein.targeting.chloroplast	54CP
at4g05240	GMM:29.5.11.1	protein.degradation.ubiquitin.ubiquitin	35.2
at1g35190	GMM:16.4.1	secondary metabolism.N misc.alkaloid-like	35.2
at1g49210	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	35.2
at5g43990	GMM:27.3.69	RNA.regulation of transcription.SET-domain transcriptional regulator family	SDG18
at1g14685	GMM:27.3.84	RNA.regulation of transcription.BBR/BPC	BBR/BPC2
at3g51320	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at3g45700	GMM:34.13	transport.peptides and oligopeptides	35.2
at5g39980	GMM:35.1.5	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	35.2
at5g01075	35.2	35.2	35.2
at5g49640	35.2	35.2	35.2
at4g07939	35.2	35.2	35.2
at3g60890	35.2	35.2	ZPR2
at1g61542	GMM:29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX	35.2
at4g10750	35.2	35.2	35.2
at3g47021	35.2	35.2	35.2
at2g06440	35.2	35.2	35.2
at1g49240	GMM:31.1	cell.organisation	ACT8
at2g32980	35.2	35.2	35.2
at5g33256	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at5g60408	GMM:32	"micro RNA, natural antisense etc"	35.2
at3g28580	GMM:29.5.9	protein.degradation.AAA type	35.2
at1g54220	GMM:8.1.1.2	TCA / organic transformation.TCA.pyruvate DH.E2	35.2
at4g06608	35.2	35.2	35.2
at4g02010	GMM:30.2.18	signalling.receptor kinases.extensin	35.2
at3g57030	GMM:16.4.1	secondary metabolism.N misc.alkaloid-like	35.2
at2g12950	GMM:28.1.1.5	DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase	35.2
at4g28900	GMM:28.1	DNA.synthesis/chromatin structure	35.2
at2g19150	GMM:10.8.1	cell wall.pectinesterases.PME	35.2
at5g46915	GMM:27.3.41	RNA.regulation of transcription.B3 transcription factor family	35.2
at5g63390	GMM:17.2.3	hormone metabolism.auxin.induced-regulated-responsive-activated	35.2
at5g32622	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at1g37037	35.2	35.2	35.2
at1g12064	35.2	35.2	35.2
at2g07708	35.2	35.2	35.2
at1g33612	35.2	35.2	35.2
at4g29330	GMM:29.5	protein.degradation	DER1
at3g26960	35.2	35.2	35.2
at4g22880	GMM:16.8.1.1	secondary metabolism.flavonoids.anthocyanins.leucocyanidin dioxygenase	ANS
at1g30650	GMM:27.3.32	RNA.regulation of transcription.WRKY domain transcription factor family	WRKY14
at3g29670	GMM:16.8.1.21	secondary metabolism.flavonoids.anthocyanins.anthocyanin 5-aromatic acyltransferase	35.2
at3g01100	GMM:20.2.3	stress.abiotic.drought/salt	HYP1
at5g15970	GMM:31.1	cell.organisation	KIN2
at2g03290	GMM:34.99	transport.misc	35.2
at2g30040	GMM:29.4	protein.postranslational modification	MAPKKK14
at2g33440	GMM:27.1.1	RNA.processing.splicing	35.2
at5g56747	GMM:28.1.1.3	DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon	35.2
at1g41730	GMM:28.1.1.1	DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon	35.2
at1g14900	GMM:28.1	DNA.synthesis/chromatin structure	HMGA
at3g45285	35.2	35.2	35.2
at5g28625	GMM:28.1	DNA.synthesis/chromatin structure	35.2
at3g27965	GMM:28.1.1.3	DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon	35.2
at4g25010	GMM:33.99	development.unspecified	SWEET14
at4g19570	GMM:27.3.99	RNA.regulation of transcription.unclassified	35.2
